model,id,cer
gpt_one_example,1_0,0.6986469864698647
gpt_one_example,1_2,0.0
gpt_one_example,1_3,0.0
gpt_one_example,1_4,0.367816091954023
gpt_one_example,1_5,0.02702702702702703
gpt_one_example,1_6,0.025
gpt_one_example,1_7,0.02040816326530612
gpt_one_example,1_8,0.0
gpt_one_example,1_9,0.2692307692307692
gpt_one_example,1_10,0.35789473684210527
gpt_one_example,1_11,0.28703703703703703
gpt_one_example,1_12,0.02702702702702703
gpt_one_example,1_13,0.36923076923076925
gpt_one_example,2_0,0.7330873308733087
gpt_one_example,2_1,0.5
gpt_one_example,2_2,0.40559440559440557
gpt_one_example,2_3,0.25742574257425743
gpt_one_example,2_4,0.2803738317757009
gpt_one_example,2_5,0.02631578947368421
gpt_one_example,2_6,0.36885245901639346
gpt_one_example,2_7,0.2037037037037037
gpt_one_example,2_8,0.336
gpt_one_example,2_9,0.027777777777777776
gpt_one_example,2_10,0.02857142857142857
gpt_one_example,2_11,0.38016528925619836
gpt_one_example,2_12,0.22
gpt_one_example,2_13,0.0
gpt_one_example,2_14,0.488
gpt_one_example,3_0,0.7576875768757687
gpt_one_example,3_1,0.3063063063063063
gpt_one_example,3_2,0.37815126050420167
gpt_one_example,3_3,0.2127659574468085
gpt_one_example,3_4,0.027777777777777776
gpt_one_example,3_5,0.022222222222222223
gpt_one_example,3_6,0.27358490566037735
gpt_one_example,3_7,0.4166666666666667
gpt_one_example,3_8,0.2761904761904762
gpt_one_example,3_9,0.0
gpt_one_example,3_10,0.38016528925619836
gpt_one_example,3_11,0.3333333333333333
gpt_one_example,3_12,0.40217391304347827
gpt_one_example,3_13,0.0
gpt_one_example,4_0,0.7183271832718328
gpt_one_example,4_1,0.05555555555555555
gpt_one_example,4_2,0.336
gpt_one_example,4_3,0.25225225225225223
gpt_one_example,4_4,0.02631578947368421
gpt_one_example,4_5,0.075
gpt_one_example,4_6,0.2595419847328244
gpt_one_example,4_7,0.14102564102564102
gpt_one_example,4_8,0.02631578947368421
gpt_one_example,4_9,0.021739130434782608
gpt_one_example,4_10,0.0
gpt_one_example,4_11,0.2621359223300971
gpt_one_example,4_12,0.3983050847457627
gpt_one_example,4_13,0.2
gpt_one_example,5_0,0.7220172201722017
gpt_one_example,5_1,0.0
gpt_one_example,5_2,0.30935251798561153
gpt_one_example,5_3,0.4645669291338583
gpt_one_example,5_4,0.39655172413793105
gpt_one_example,5_5,0.2696629213483146
gpt_one_example,5_6,0.26804123711340205
gpt_one_example,5_7,0.025
gpt_one_example,5_8,0.22916666666666666
gpt_one_example,5_9,0.390625
gpt_one_example,5_10,0.02702702702702703
gpt_one_example,5_11,0.37815126050420167
gpt_one_example,5_12,0.12389380530973451
gpt_one_example,5_13,0.3888888888888889
gpt_one_example,5_14,0.16666666666666666
gpt_one_example,6_0,0.7011070110701108
gpt_one_example,6_1,0.75
gpt_one_example,6_2,0.1896551724137931
gpt_one_example,6_3,0.27722772277227725
gpt_one_example,6_4,0.4126984126984127
gpt_one_example,6_5,0.4166666666666667
gpt_one_example,6_6,0.0
gpt_one_example,6_7,0.21505376344086022
gpt_one_example,6_8,0.15789473684210525
gpt_one_example,6_9,0.043478260869565216
gpt_one_example,6_10,0.2033898305084746
gpt_one_example,6_11,0.2403846153846154
gpt_one_example,6_12,0.17045454545454544
gpt_one_example,6_13,0.02631578947368421
gpt_one_example,6_14,0.2894736842105263
